agent_id,state,entry_time,exit_time,dwell_time,state_name,going_to_state_id,going_to_state,age,dwell_time_raw
498,4.0,88.0,93,5.0,4.0.Active Smneg,8.0,8.0.Dead,52.126907,5.0
543,2.0,91.0,93,2.0,2.0.Active Presymp,4.0,4.0.Active Smneg,45.99714,2.0
551,0.0,15.0,93,78.0,0.0.Latent Slow,1.0,1.0.Latent Fast,17.964672,78.0
649,0.0,20.0,93,73.0,0.0.Latent Slow,1.0,1.0.Latent Fast,59.524628,73.0
788,1.0,86.0,93,7.0,1.0.Latent Fast,2.0,2.0.Active Presymp,101.51448,7.0
822,3.0,16.0,93,77.0,3.0.Active Smpos,8.0,8.0.Dead,48.851948,77.0
851,0.0,11.0,93,82.0,0.0.Latent Slow,1.0,1.0.Latent Fast,87.337906,82.0
912,2.0,90.0,93,3.0,2.0.Active Presymp,3.0,3.0.Active Smpos,29.797398,3.0
924,3.0,91.0,93,2.0,3.0.Active Smpos,-1.0,-1.0.None,17.41063,2.0
1010,0.0,39.0,93,54.0,0.0.Latent Slow,1.0,1.0.Latent Fast,4.599589,54.0
59,2.0,92.0,94,2.0,2.0.Active Presymp,3.0,3.0.Active Smpos,18.555653,2.0
74,3.0,54.0,94,40.0,3.0.Active Smpos,8.0,8.0.Dead,76.813576,40.0
82,-1.0,93.0,94,1.0,-1.0.None,0.0,0.0.Latent Slow,72.43256,1.0
109,0.0,27.0,94,67.0,0.0.Latent Slow,1.0,1.0.Latent Fast,30.764849,67.0
130,0.0,92.0,94,2.0,0.0.Latent Slow,1.0,1.0.Latent Fast,85.33903,2.0
271,0.0,16.0,94,78.0,0.0.Latent Slow,3.0,3.0.Active Smpos,36.20873,78.0
362,0.0,8.0,94,86.0,0.0.Latent Slow,1.0,1.0.Latent Fast,15.600616,86.0
368,4.0,81.0,94,13.0,4.0.Active Smneg,-1.0,-1.0.None,61.845356,13.0
379,1.0,80.0,94,14.0,1.0.Latent Fast,3.0,3.0.Active Smpos,26.158941,14.0
402,0.0,27.0,94,67.0,0.0.Latent Slow,1.0,1.0.Latent Fast,66.23856,67.0
455,3.0,66.0,94,28.0,3.0.Active Smpos,8.0,8.0.Dead,22.71182,28.0
466,0.0,16.0,94,78.0,0.0.Latent Slow,1.0,1.0.Latent Fast,11.126162,78.0
561,3.0,88.0,94,6.0,3.0.Active Smpos,-1.0,-1.0.None,80.12283,6.0
594,-1.0,56.0,94,38.0,-1.0.None,0.0,0.0.Latent Slow,69.22677,38.0
597,4.0,60.0,94,34.0,4.0.Active Smneg,-1.0,-1.0.None,31.799246,34.0
637,1.0,80.0,94,14.0,1.0.Latent Fast,3.0,3.0.Active Smpos,90.557144,14.0
672,0.0,0.0,94,94.0,0.0.Latent Slow,2.0,2.0.Active Presymp,102.70246,94.0
675,1.0,85.0,94,9.0,1.0.Latent Fast,2.0,2.0.Active Presymp,27.558147,9.0
688,0.0,0.0,94,94.0,0.0.Latent Slow,1.0,1.0.Latent Fast,80.95728,94.0
785,1.0,89.0,94,5.0,1.0.Latent Fast,2.0,2.0.Active Presymp,41.749,5.0
788,2.0,93.0,94,1.0,2.0.Active Presymp,3.0,3.0.Active Smpos,101.59662,1.0
912,3.0,93.0,94,1.0,3.0.Active Smpos,8.0,8.0.Dead,29.879534,1.0
933,4.0,1.0,94,93.0,4.0.Active Smneg,-1.0,-1.0.None,79.45003,93.0
78,1.0,91.0,95,4.0,1.0.Latent Fast,2.0,2.0.Active Presymp,42.093044,4.0
109,1.0,94.0,95,1.0,1.0.Latent Fast,3.0,3.0.Active Smpos,30.846985,1.0
124,0.0,14.0,95,81.0,0.0.Latent Slow,1.0,1.0.Latent Fast,88.32583,81.0
189,1.0,90.0,95,5.0,1.0.Latent Fast,3.0,3.0.Active Smpos,106.73754,5.0
333,4.0,4.0,95,91.0,4.0.Active Smneg,8.0,8.0.Dead,83.0076,91.0
347,1.0,83.0,95,12.0,1.0.Latent Fast,8.0,8.0.Dead,28.520788,12.0
395,2.0,93.0,95,2.0,2.0.Active Presymp,-1.0,-1.0.None,90.16361,2.0
430,0.0,8.0,95,87.0,0.0.Latent Slow,1.0,1.0.Latent Fast,38.2514,87.0
649,1.0,93.0,95,2.0,1.0.Latent Fast,4.0,4.0.Active Smneg,59.688896,2.0
672,2.0,94.0,95,1.0,2.0.Active Presymp,3.0,3.0.Active Smpos,102.7846,1.0
675,2.0,94.0,95,1.0,2.0.Active Presymp,3.0,3.0.Active Smpos,27.640284,1.0
785,2.0,94.0,95,1.0,2.0.Active Presymp,3.0,3.0.Active Smpos,41.831135,1.0
801,0.0,0.0,95,95.0,0.0.Latent Slow,4.0,4.0.Active Smneg,98.15056,95.0
875,1.0,84.0,95,11.0,1.0.Latent Fast,3.0,3.0.Active Smpos,22.94658,11.0
913,-1.0,80.0,95,15.0,-1.0.None,1.0,1.0.Latent Fast,15.312269,15.0
41,1.0,91.0,96,5.0,1.0.Latent Fast,2.0,2.0.Active Presymp,12.80911,5.0
70,0.0,7.0,96,89.0,0.0.Latent Slow,3.0,3.0.Active Smpos,92.55152,89.0
78,2.0,95.0,96,1.0,2.0.Active Presymp,3.0,3.0.Active Smpos,42.17518,1.0
85,0.0,2.0,96,94.0,0.0.Latent Slow,1.0,1.0.Latent Fast,98.55506,94.0
94,0.0,0.0,96,96.0,0.0.Latent Slow,1.0,1.0.Latent Fast,18.39457,96.0
102,0.0,10.0,96,86.0,0.0.Latent Slow,3.0,3.0.Active Smpos,11.500031,86.0
103,-1.0,93.0,96,3.0,-1.0.None,0.0,0.0.Latent Slow,79.232666,3.0
164,0.0,29.0,96,67.0,0.0.Latent Slow,3.0,3.0.Active Smpos,104.538345,67.0
274,3.0,49.0,96,47.0,3.0.Active Smpos,8.0,8.0.Dead,22.508745,47.0
431,0.0,0.0,96,96.0,0.0.Latent Slow,3.0,3.0.Active Smpos,95.67344,96.0
471,1.0,92.0,96,4.0,1.0.Latent Fast,3.0,3.0.Active Smpos,11.736244,4.0
673,3.0,81.0,96,15.0,3.0.Active Smpos,-1.0,-1.0.None,101.35267,15.0
892,3.0,81.0,96,15.0,3.0.Active Smpos,8.0,8.0.Dead,59.458008,15.0
933,-1.0,94.0,96,2.0,-1.0.None,0.0,0.0.Latent Slow,79.6143,2.0
85,1.0,96.0,97,1.0,1.0.Latent Fast,3.0,3.0.Active Smpos,98.6372,1.0
140,0.0,10.0,97,87.0,0.0.Latent Slow,1.0,1.0.Latent Fast,65.803055,87.0
222,0.0,9.0,97,88.0,0.0.Latent Slow,1.0,1.0.Latent Fast,39.43125,88.0
338,0.0,14.0,97,83.0,0.0.Latent Slow,1.0,1.0.Latent Fast,14.501366,83.0
368,-1.0,94.0,97,3.0,-1.0.None,0.0,0.0.Latent Slow,62.09176,3.0
402,1.0,94.0,97,3.0,1.0.Latent Fast,4.0,4.0.Active Smneg,66.48498,3.0
449,0.0,15.0,97,82.0,0.0.Latent Slow,1.0,1.0.Latent Fast,51.430748,82.0
551,1.0,93.0,97,4.0,1.0.Latent Fast,2.0,2.0.Active Presymp,18.293217,4.0
715,3.0,85.0,97,12.0,3.0.Active Smpos,8.0,8.0.Dead,77.89642,12.0
767,3.0,81.0,97,16.0,3.0.Active Smpos,8.0,8.0.Dead,8.114708,16.0
849,3.0,40.0,97,57.0,3.0.Active Smpos,-1.0,-1.0.None,78.124214,57.0
853,3.0,90.0,97,7.0,3.0.Active Smpos,-1.0,-1.0.None,66.773575,7.0
917,0.0,11.0,97,86.0,0.0.Latent Slow,1.0,1.0.Latent Fast,73.1029,86.0
929,1.0,74.0,97,23.0,1.0.Latent Fast,2.0,2.0.Active Presymp,90.56691,23.0
987,3.0,65.0,97,32.0,3.0.Active Smpos,-1.0,-1.0.None,58.49235,32.0
6,0.0,6.0,98,92.0,0.0.Latent Slow,1.0,1.0.Latent Fast,76.94256,92.0
41,2.0,96.0,98,2.0,2.0.Active Presymp,3.0,3.0.Active Smpos,12.97338,2.0
59,3.0,94.0,98,4.0,3.0.Active Smpos,8.0,8.0.Dead,18.884197,4.0
422,1.0,74.0,98,24.0,1.0.Latent Fast,2.0,2.0.Active Presymp,38.431313,24.0
430,1.0,95.0,98,3.0,1.0.Latent Fast,3.0,3.0.Active Smpos,38.497803,3.0
466,1.0,94.0,98,4.0,1.0.Latent Fast,3.0,3.0.Active Smpos,11.454702,4.0
551,2.0,97.0,98,1.0,2.0.Active Presymp,3.0,3.0.Active Smpos,18.375353,1.0
746,1.0,92.0,98,6.0,1.0.Latent Fast,3.0,3.0.Active Smpos,88.77454,6.0
851,1.0,93.0,98,5.0,1.0.Latent Fast,3.0,3.0.Active Smpos,87.7486,5.0
854,0.0,0.0,98,98.0,0.0.Latent Slow,1.0,1.0.Latent Fast,103.90907,98.0
917,1.0,97.0,98,1.0,1.0.Latent Fast,2.0,2.0.Active Presymp,73.185036,1.0
929,2.0,97.0,98,1.0,2.0.Active Presymp,4.0,4.0.Active Smneg,90.64905,1.0
977,0.0,0.0,98,98.0,0.0.Latent Slow,1.0,1.0.Latent Fast,39.493748,98.0
987,-1.0,97.0,98,1.0,-1.0.None,0.0,0.0.Latent Slow,58.574486,1.0
63,0.0,63.0,99,36.0,0.0.Latent Slow,1.0,1.0.Latent Fast,35.928547,36.0
130,1.0,94.0,99,5.0,1.0.Latent Fast,2.0,2.0.Active Presymp,85.74972,5.0
169,5.0,90.0,99,9.0,5.0.Active Exptb,8.0,8.0.Dead,82.93492,9.0
198,0.0,34.0,99,65.0,0.0.Latent Slow,1.0,1.0.Latent Fast,97.09817,65.0
238,5.0,80.0,99,19.0,5.0.Active Exptb,-1.0,-1.0.None,75.1379,19.0
246,3.0,54.0,99,45.0,3.0.Active Smpos,8.0,8.0.Dead,106.51416,45.0
256,5.0,48.0,99,51.0,5.0.Active Exptb,-1.0,-1.0.None,101.87489,51.0
291,0.0,0.0,99,99.0,0.0.Latent Slow,1.0,1.0.Latent Fast,40.851177,99.0
359,3.0,9.0,99,90.0,3.0.Active Smpos,-1.0,-1.0.None,85.5507,90.0
422,2.0,98.0,99,1.0,2.0.Active Presymp,5.0,5.0.Active Exptb,38.513447,1.0
441,1.0,90.0,99,9.0,1.0.Latent Fast,3.0,3.0.Active Smpos,65.64091,9.0
483,0.0,0.0,99,99.0,0.0.Latent Slow,4.0,4.0.Active Smneg,15.382056,99.0
491,0.0,26.0,99,73.0,0.0.Latent Slow,1.0,1.0.Latent Fast,44.656094,73.0
551,3.0,98.0,99,1.0,3.0.Active Smpos,8.0,8.0.Dead,18.457489,1.0
589,0.0,9.0,99,90.0,0.0.Latent Slow,1.0,1.0.Latent Fast,49.00272,90.0
630,0.0,0.0,99,99.0,0.0.Latent Slow,1.0,1.0.Latent Fast,101.24973,99.0
654,0.0,22.0,99,77.0,0.0.Latent Slow,3.0,3.0.Active Smpos,84.708435,77.0
673,-1.0,96.0,99,3.0,-1.0.None,0.0,0.0.Latent Slow,101.59908,3.0
889,0.0,13.0,99,86.0,0.0.Latent Slow,4.0,4.0.Active Smneg,91.92966,86.0
898,1.0,91.0,99,8.0,1.0.Latent Fast,4.0,4.0.Active Smneg,98.26019,8.0
917,2.0,98.0,99,1.0,2.0.Active Presymp,3.0,3.0.Active Smpos,73.26717,1.0
1010,1.0,93.0,99,6.0,1.0.Latent Fast,2.0,2.0.Active Presymp,5.092403,6.0
1032,-1.0,0.0,99,99.0,-1.0.None,0.0,0.0.Latent Slow,0.08213552,99.0
1034,-1.0,0.0,99,99.0,-1.0.None,0.0,0.0.Latent Slow,0.08213552,99.0
94,1.0,96.0,100,4.0,1.0.Latent Fast,2.0,2.0.Active Presymp,18.723114,4.0
130,2.0,99.0,100,1.0,2.0.Active Presymp,3.0,3.0.Active Smpos,85.831856,1.0
146,0.0,10.0,100,90.0,0.0.Latent Slow,1.0,1.0.Latent Fast,18.85955,90.0
160,0.0,9.0,100,91.0,0.0.Latent Slow,1.0,1.0.Latent Fast,101.44263,91.0
291,1.0,99.0,100,1.0,1.0.Latent Fast,2.0,2.0.Active Presymp,40.93331,1.0
420,3.0,86.0,100,14.0,3.0.Active Smpos,8.0,8.0.Dead,98.64767,14.0
568,0.0,85.0,100,15.0,0.0.Latent Slow,1.0,1.0.Latent Fast,89.686966,15.0
590,-1.0,58.0,100,42.0,-1.0.None,0.0,0.0.Latent Slow,36.286713,42.0
639,0.0,5.0,100,95.0,0.0.Latent Slow,2.0,2.0.Active Presymp,78.45947,95.0
676,-1.0,90.0,100,10.0,-1.0.None,5.0,5.0.Active Exptb,99.80459,10.0
688,1.0,94.0,100,6.0,1.0.Latent Fast,3.0,3.0.Active Smpos,81.45011,6.0
977,1.0,98.0,100,2.0,1.0.Latent Fast,3.0,3.0.Active Smpos,39.658016,2.0
1033,-1.0,0.0,100,100.0,-1.0.None,0.0,0.0.Latent Slow,0.16427104,100.0
1035,-1.0,0.0,100,100.0,-1.0.None,0.0,0.0.Latent Slow,0.16427104,100.0
4,0.0,5.0,101,96.0,0.0.Latent Slow,1.0,1.0.Latent Fast,21.71548,96.0
89,1.0,84.0,101,17.0,1.0.Latent Fast,4.0,4.0.Active Smneg,33.24996,17.0
94,2.0,100.0,101,1.0,2.0.Active Presymp,3.0,3.0.Active Smpos,18.80525,1.0
111,3.0,91.0,101,10.0,3.0.Active Smpos,8.0,8.0.Dead,57.395546,10.0
124,1.0,95.0,101,6.0,1.0.Latent Fast,2.0,2.0.Active Presymp,88.81866,6.0
130,3.0,100.0,101,1.0,3.0.Active Smpos,8.0,8.0.Dead,85.913994,1.0
146,1.0,100.0,101,1.0,1.0.Latent Fast,3.0,3.0.Active Smpos,18.941687,1.0
287,0.0,42.0,101,59.0,0.0.Latent Slow,1.0,1.0.Latent Fast,58.07227,59.0
291,2.0,100.0,101,1.0,2.0.Active Presymp,3.0,3.0.Active Smpos,41.015446,1.0
359,-1.0,99.0,101,2.0,-1.0.None,0.0,0.0.Latent Slow,85.71497,2.0
460,1.0,80.0,101,21.0,1.0.Latent Fast,2.0,2.0.Active Presymp,17.476324,21.0
514,0.0,10.0,101,91.0,0.0.Latent Slow,1.0,1.0.Latent Fast,75.10076,91.0
630,1.0,99.0,101,2.0,1.0.Latent Fast,3.0,3.0.Active Smpos,101.41401,2.0
854,1.0,98.0,101,3.0,1.0.Latent Fast,4.0,4.0.Active Smneg,104.15549,3.0
887,0.0,18.0,101,83.0,0.0.Latent Slow,4.0,4.0.Active Smneg,89.38555,83.0
962,0.0,0.0,101,101.0,0.0.Latent Slow,1.0,1.0.Latent Fast,60.811466,101.0
964,0.0,6.0,101,95.0,0.0.Latent Slow,1.0,1.0.Latent Fast,16.954624,95.0
1010,2.0,99.0,101,2.0,2.0.Active Presymp,3.0,3.0.Active Smpos,5.2566743,2.0
6,1.0,98.0,102,4.0,1.0.Latent Fast,3.0,3.0.Active Smpos,77.27111,4.0
124,2.0,101.0,102,1.0,2.0.Active Presymp,4.0,4.0.Active Smneg,88.900795,1.0
222,1.0,97.0,102,5.0,1.0.Latent Fast,4.0,4.0.Active Smneg,39.841923,5.0
241,4.0,71.0,102,31.0,4.0.Active Smneg,-1.0,-1.0.None,59.6896,31.0
287,1.0,101.0,102,1.0,1.0.Latent Fast,3.0,3.0.Active Smpos,58.154404,1.0
359,0.0,101.0,102,1.0,0.0.Latent Slow,1.0,1.0.Latent Fast,85.79711,1.0
362,1.0,94.0,102,8.0,1.0.Latent Fast,3.0,3.0.Active Smpos,16.257702,8.0
441,3.0,99.0,102,3.0,3.0.Active Smpos,8.0,8.0.Dead,65.88732,3.0
449,1.0,97.0,102,5.0,1.0.Latent Fast,3.0,3.0.Active Smpos,51.84142,5.0
557,3.0,15.0,102,87.0,3.0.Active Smpos,-1.0,-1.0.None,76.27813,87.0
639,2.0,100.0,102,2.0,2.0.Active Presymp,4.0,4.0.Active Smneg,78.62375,2.0
779,1.0,90.0,102,12.0,1.0.Latent Fast,4.0,4.0.Active Smneg,54.124733,12.0
900,0.0,0.0,102,102.0,0.0.Latent Slow,1.0,1.0.Latent Fast,56.95477,102.0
962,1.0,101.0,102,1.0,1.0.Latent Fast,3.0,3.0.Active Smpos,60.8936,1.0
13,3.0,90.0,103,13.0,3.0.Active Smpos,-1.0,-1.0.None,32.043297,13.0
24,-1.0,90.0,103,13.0,-1.0.None,0.0,0.0.Latent Slow,44.08053,13.0
107,1.0,91.0,103,12.0,1.0.Latent Fast,4.0,4.0.Active Smneg,50.94491,12.0
183,3.0,39.0,103,64.0,3.0.Active Smpos,-1.0,-1.0.None,63.185223,64.0
263,0.0,14.0,103,89.0,0.0.Latent Slow,1.0,1.0.Latent Fast,77.51023,89.0
275,-1.0,35.0,103,68.0,-1.0.None,0.0,0.0.Latent Slow,84.91993,68.0
325,0.0,0.0,103,103.0,0.0.Latent Slow,1.0,1.0.Latent Fast,25.204197,103.0
411,3.0,86.0,103,17.0,3.0.Active Smpos,8.0,8.0.Dead,92.26425,17.0
460,2.0,101.0,103,2.0,2.0.Active Presymp,3.0,3.0.Active Smpos,17.640596,2.0
491,1.0,99.0,103,4.0,1.0.Latent Fast,2.0,2.0.Active Presymp,44.98463,4.0
514,1.0,101.0,103,2.0,1.0.Latent Fast,2.0,2.0.Active Presymp,75.26504,2.0
557,-1.0,102.0,103,1.0,-1.0.None,0.0,0.0.Latent Slow,76.36027,1.0
568,1.0,100.0,103,3.0,1.0.Latent Fast,3.0,3.0.Active Smpos,89.93338,3.0
755,0.0,0.0,103,103.0,0.0.Latent Slow,1.0,1.0.Latent Fast,83.10721,103.0
779,4.0,102.0,103,1.0,4.0.Active Smneg,8.0,8.0.Dead,54.206867,1.0
830,0.0,15.0,103,88.0,0.0.Latent Slow,1.0,1.0.Latent Fast,18.36218,88.0
883,0.0,12.0,103,91.0,0.0.Latent Slow,3.0,3.0.Active Smpos,32.5865,91.0
924,-1.0,93.0,103,10.0,-1.0.None,0.0,0.0.Latent Slow,18.23199,10.0
964,1.0,101.0,103,2.0,1.0.Latent Fast,4.0,4.0.Active Smneg,17.118896,2.0
4,1.0,101.0,104,3.0,1.0.Latent Fast,3.0,3.0.Active Smpos,21.96189,3.0
102,3.0,96.0,104,8.0,3.0.Active Smpos,8.0,8.0.Dead,12.157113,8.0
105,-1.0,81.0,104,23.0,-1.0.None,0.0,0.0.Latent Slow,97.770325,23.0
138,3.0,84.0,104,20.0,3.0.Active Smpos,-1.0,-1.0.None,23.24338,20.0
183,-1.0,103.0,104,1.0,-1.0.None,0.0,0.0.Latent Slow,63.267357,1.0
218,3.0,59.0,104,45.0,3.0.Active Smpos,-1.0,-1.0.None,85.1114,45.0
280,4.0,85.0,104,19.0,4.0.Active Smneg,-1.0,-1.0.None,99.16831,19.0
325,1.0,103.0,104,1.0,1.0.Latent Fast,3.0,3.0.Active Smpos,25.286333,1.0
359,1.0,102.0,104,2.0,1.0.Latent Fast,2.0,2.0.Active Presymp,85.96139,2.0
442,0.0,12.0,104,92.0,0.0.Latent Slow,1.0,1.0.Latent Fast,62.4301,92.0
491,2.0,103.0,104,1.0,2.0.Active Presymp,8.0,8.0.Dead,45.066765,1.0
643,-1.0,77.0,104,27.0,-1.0.None,0.0,0.0.Latent Slow,44.137344,27.0
724,0.0,7.0,104,97.0,0.0.Latent Slow,1.0,1.0.Latent Fast,82.41428,97.0
760,4.0,58.0,104,46.0,4.0.Active Smneg,-1.0,-1.0.None,22.79568,46.0
762,1.0,92.0,104,12.0,1.0.Latent Fast,4.0,4.0.Active Smneg,20.414822,12.0
778,0.0,10.0,104,94.0,0.0.Latent Slow,1.0,1.0.Latent Fast,52.34236,94.0
830,1.0,103.0,104,1.0,1.0.Latent Fast,2.0,2.0.Active Presymp,18.444317,1.0
847,1.0,91.0,104,13.0,1.0.Latent Fast,3.0,3.0.Active Smpos,60.25762,13.0
900,1.0,102.0,104,2.0,1.0.Latent Fast,2.0,2.0.Active Presymp,57.119038,2.0
231,0.0,0.0,105,105.0,0.0.Latent Slow,1.0,1.0.Latent Fast,73.71403,105.0
238,-1.0,99.0,105,6.0,-1.0.None,1.0,1.0.Latent Fast,75.63073,6.0
338,1.0,97.0,105,8.0,1.0.Latent Fast,3.0,3.0.Active Smpos,15.158447,8.0
359,2.0,104.0,105,1.0,2.0.Active Presymp,3.0,3.0.Active Smpos,86.043526,1.0
377,1.0,92.0,105,13.0,1.0.Latent Fast,2.0,2.0.Active Presymp,58.072937,13.0
514,2.0,103.0,105,2.0,2.0.Active Presymp,3.0,3.0.Active Smpos,75.42931,2.0
609,0.0,20.0,105,85.0,0.0.Latent Slow,4.0,4.0.Active Smneg,70.09241,85.0
647,0.0,9.0,105,96.0,0.0.Latent Slow,1.0,1.0.Latent Fast,51.55971,96.0
785,3.0,95.0,105,10.0,3.0.Active Smpos,8.0,8.0.Dead,42.652477,10.0
826,3.0,25.0,105,80.0,3.0.Active Smpos,-1.0,-1.0.None,28.655706,80.0
830,2.0,104.0,105,1.0,2.0.Active Presymp,3.0,3.0.Active Smpos,18.526453,1.0
860,3.0,26.0,105,79.0,3.0.Active Smpos,-1.0,-1.0.None,99.80461,79.0
38,0.0,19.0,106,87.0,0.0.Latent Slow,1.0,1.0.Latent Fast,39.107857,87.0
140,1.0,97.0,106,9.0,1.0.Latent Fast,3.0,3.0.Active Smpos,66.5423,9.0
160,1.0,100.0,106,6.0,1.0.Latent Fast,3.0,3.0.Active Smpos,101.935455,6.0
252,0.0,2.0,106,104.0,0.0.Latent Slow,1.0,1.0.Latent Fast,43.76797,104.0
399,3.0,43.0,106,63.0,3.0.Active Smpos,-1.0,-1.0.None,97.48278,63.0
402,4.0,97.0,106,9.0,4.0.Active Smneg,8.0,8.0.Dead,67.22422,9.0
462,4.0,48.0,106,58.0,4.0.Active Smneg,-1.0,-1.0.None,45.823658,58.0
496,0.0,34.0,106,72.0,0.0.Latent Slow,1.0,1.0.Latent Fast,11.999984,72.0
589,1.0,99.0,106,7.0,1.0.Latent Fast,2.0,2.0.Active Presymp,49.57766,7.0
702,-1.0,57.0,106,49.0,-1.0.None,0.0,0.0.Latent Slow,61.01322,49.0
727,0.0,0.0,106,106.0,0.0.Latent Slow,1.0,1.0.Latent Fast,21.384653,106.0
766,0.0,14.0,106,92.0,0.0.Latent Slow,1.0,1.0.Latent Fast,37.454163,92.0
778,1.0,104.0,106,2.0,1.0.Latent Fast,2.0,2.0.Active Presymp,52.50663,2.0
826,-1.0,105.0,106,1.0,-1.0.None,0.0,0.0.Latent Slow,28.737843,1.0
855,0.0,9.0,106,97.0,0.0.Latent Slow,1.0,1.0.Latent Fast,15.516645,97.0
871,3.0,81.0,106,25.0,3.0.Active Smpos,8.0,8.0.Dead,64.81419,25.0
941,0.0,11.0,106,95.0,0.0.Latent Slow,1.0,1.0.Latent Fast,85.87555,95.0
47,-1.0,88.0,107,19.0,-1.0.None,0.0,0.0.Latent Slow,14.047943,19.0
146,3.0,101.0,107,6.0,3.0.Active Smpos,-1.0,-1.0.None,19.434504,6.0
159,0.0,4.0,107,103.0,0.0.Latent Slow,2.0,2.0.Active Presymp,69.820175,103.0
232,0.0,0.0,107,107.0,0.0.Latent Slow,5.0,5.0.Active Exptb,47.265213,107.0
270,3.0,83.0,107,24.0,3.0.Active Smpos,-1.0,-1.0.None,62.391346,24.0
574,0.0,61.0,107,46.0,0.0.Latent Slow,1.0,1.0.Latent Fast,32.632153,46.0
589,2.0,106.0,107,1.0,2.0.Active Presymp,4.0,4.0.Active Smneg,49.659794,1.0
696,3.0,86.0,107,21.0,3.0.Active Smpos,-1.0,-1.0.None,82.67032,21.0
762,4.0,104.0,107,3.0,4.0.Active Smneg,8.0,8.0.Dead,20.66123,3.0
778,2.0,106.0,107,1.0,2.0.Active Presymp,5.0,5.0.Active Exptb,52.588764,1.0
792,0.0,11.0,107,96.0,0.0.Latent Slow,1.0,1.0.Latent Fast,9.124923,96.0
855,1.0,106.0,107,1.0,1.0.Latent Fast,2.0,2.0.Active Presymp,15.598781,1.0
900,2.0,104.0,107,3.0,2.0.Active Presymp,3.0,3.0.Active Smpos,57.36544,3.0
945,0.0,5.0,107,102.0,0.0.Latent Slow,1.0,1.0.Latent Fast,40.68582,102.0
43,0.0,5.0,108,103.0,0.0.Latent Slow,3.0,3.0.Active Smpos,64.15934,103.0
84,0.0,9.0,108,99.0,0.0.Latent Slow,1.0,1.0.Latent Fast,15.7821665,99.0
159,2.0,107.0,108,1.0,2.0.Active Presymp,3.0,3.0.Active Smpos,69.90231,1.0
238,1.0,105.0,108,3.0,1.0.Latent Fast,3.0,3.0.Active Smpos,75.877144,3.0
263,1.0,103.0,108,5.0,1.0.Latent Fast,4.0,4.0.Active Smneg,77.92092,5.0
269,0.0,14.0,108,94.0,0.0.Latent Slow,1.0,1.0.Latent Fast,46.2586,94.0
329,0.0,0.0,108,108.0,0.0.Latent Slow,1.0,1.0.Latent Fast,60.666683,108.0
442,1.0,104.0,108,4.0,1.0.Latent Fast,2.0,2.0.Active Presymp,62.758636,4.0
776,0.0,9.0,108,99.0,0.0.Latent Slow,1.0,1.0.Latent Fast,35.858234,99.0
855,2.0,107.0,108,1.0,2.0.Active Presymp,4.0,4.0.Active Smneg,15.680916,1.0
1020,0.0,63.0,108,45.0,0.0.Latent Slow,1.0,1.0.Latent Fast,3.860368,45.0
18,0.0,25.0,109,84.0,0.0.Latent Slow,3.0,3.0.Active Smpos,34.195988,84.0
70,3.0,96.0,109,13.0,3.0.Active Smpos,-1.0,-1.0.None,93.619316,13.0
353,4.0,70.0,109,39.0,4.0.Active Smneg,-1.0,-1.0.None,43.273495,39.0
561,-1.0,94.0,109,15.0,-1.0.None,0.0,0.0.Latent Slow,81.354904,15.0
721,0.0,4.0,109,105.0,0.0.Latent Slow,2.0,2.0.Active Presymp,23.311838,105.0
867,3.0,85.0,109,24.0,3.0.Active Smpos,8.0,8.0.Dead,48.86672,24.0
870,0.0,7.0,109,102.0,0.0.Latent Slow,-1.0,-1.0.None,105.15414,102.0
906,3.0,50.0,109,59.0,3.0.Active Smpos,-1.0,-1.0.None,70.7407,59.0
945,1.0,107.0,109,2.0,1.0.Latent Fast,4.0,4.0.Active Smneg,40.85009,2.0
19,0.0,22.0,110,88.0,0.0.Latent Slow,1.0,1.0.Latent Fast,29.503826,88.0
122,3.0,69.0,110,41.0,3.0.Active Smpos,-1.0,-1.0.None,56.574352,41.0
138,-1.0,104.0,110,6.0,-1.0.None,1.0,1.0.Latent Fast,23.736197,6.0
356,3.0,76.0,110,34.0,3.0.Active Smpos,8.0,8.0.Dead,28.385256,34.0
442,2.0,108.0,110,2.0,2.0.Active Presymp,3.0,3.0.Active Smpos,62.922905,2.0
493,3.0,39.0,110,71.0,3.0.Active Smpos,-1.0,-1.0.None,60.9941,71.0
586,0.0,0.0,110,110.0,0.0.Latent Slow,1.0,1.0.Latent Fast,73.65139,110.0
597,-1.0,94.0,110,16.0,-1.0.None,0.0,0.0.Latent Slow,33.1134,16.0
637,3.0,94.0,110,16.0,3.0.Active Smpos,-1.0,-1.0.None,91.87135,16.0
699,0.0,19.0,110,91.0,0.0.Latent Slow,1.0,1.0.Latent Fast,15.521601,91.0
776,1.0,108.0,110,2.0,1.0.Latent Fast,3.0,3.0.Active Smpos,36.022503,2.0
870,-1.0,109.0,110,1.0,-1.0.None,0.0,0.0.Latent Slow,105.236275,1.0
906,-1.0,109.0,110,1.0,-1.0.None,0.0,0.0.Latent Slow,70.82284,1.0
967,0.0,26.0,110,84.0,0.0.Latent Slow,1.0,1.0.Latent Fast,14.184456,84.0
19,1.0,110.0,111,1.0,1.0.Latent Fast,3.0,3.0.Active Smpos,29.585962,1.0
99,0.0,10.0,111,101.0,0.0.Latent Slow,1.0,1.0.Latent Fast,81.99277,101.0
