Time,Sex,AgeGrpStart,mx
1951,Female,98,0.49971188
1951,Female,99,0.52745513
1951,Female,100,0.58633286
1952,Female,0,0.08307621
1952,Female,1,0.02096283
1952,Female,2,0.01663527
1952,Female,3,0.01331606
1952,Female,4,0.01071739
1952,Female,5,0.00867679
1952,Female,6,0.00708751
1952,Female,7,0.00585975
1952,Female,8,0.00492186
1952,Female,9,0.00422278
1952,Female,10,0.00372995
1952,Female,11,0.0034189
1952,Female,12,0.00326776
1952,Female,13,0.00325324
1952,Female,14,0.00334178
1952,Female,15,0.00350889
1952,Female,16,0.00372286
1952,Female,17,0.00394844
1952,Female,18,0.00416613
1952,Female,19,0.00435954
1952,Female,20,0.00452564
1952,Female,21,0.00466945
1952,Female,22,0.00479996
1952,Female,23,0.00493278
1952,Female,24,0.00507836
1952,Female,25,0.00523874
1952,Female,26,0.00540963
1952,Female,27,0.00558425
1952,Female,28,0.00575605
1952,Female,29,0.0059194
1952,Female,30,0.00607392
1952,Female,31,0.00622125
1952,Female,32,0.006366
1952,Female,33,0.00651651
1952,Female,34,0.00668218
1952,Female,35,0.00687103
1952,Female,36,0.00708924
1952,Female,37,0.0073414
1952,Female,38,0.00763729
1952,Female,39,0.00797034
1952,Female,40,0.00830538
1952,Female,41,0.00860204
1952,Female,42,0.00883096
1952,Female,43,0.00899408
1952,Female,44,0.00912784
1952,Female,45,0.00926735
1952,Female,46,0.00945193
1952,Female,47,0.00972353
1952,Female,48,0.0101024
1952,Female,49,0.01059449
1952,Female,50,0.01118643
1952,Female,51,0.01184467
1952,Female,52,0.0125394
1952,Female,53,0.01324634
1952,Female,54,0.01396571
1952,Female,55,0.01472362
1952,Female,56,0.01556181
1952,Female,57,0.01653814
1952,Female,58,0.01769819
1952,Female,59,0.01907551
1952,Female,60,0.02068508
1952,Female,61,0.02251372
1952,Female,62,0.02454609
1952,Female,63,0.0267799
1952,Female,64,0.02922366
1952,Female,65,0.0319019
1952,Female,66,0.03485581
1952,Female,67,0.03814679
1952,Female,68,0.04185795
1952,Female,69,0.04602798
1952,Female,70,0.05062662
1952,Female,71,0.0555767
1952,Female,72,0.06080385
1952,Female,73,0.06626139
1952,Female,74,0.07201496
1952,Female,75,0.07826545
1952,Female,76,0.08525111
1952,Female,77,0.09323421
1952,Female,78,0.10249809
1952,Female,79,0.11308155
1952,Female,80,0.12479991
1952,Female,81,0.13729066
1952,Female,82,0.15019132
1952,Female,83,0.16355307
1952,Female,84,0.17754617
1952,Female,85,0.19248486
1952,Female,86,0.20879822
1952,Female,87,0.22688074
1952,Female,88,0.24718631
1952,Female,89,0.2697475
1952,Female,90,0.29415363
1952,Female,91,0.31954221
1952,Female,92,0.34496209
1952,Female,93,0.37010551
1952,Female,94,0.3947885
1952,Female,95,0.41932747
1952,Female,96,0.44423016
1952,Female,97,0.46981624
1952,Female,98,0.49647709
1952,Female,99,0.52410715
1952,Female,100,0.58322996
1953,Female,0,0.08039983
1953,Female,1,0.01982284
1953,Female,2,0.01578023
1953,Female,3,0.01268644
1953,Female,4,0.01025835
1953,Female,5,0.00834281
1953,Female,6,0.00684229
1953,Female,7,0.00567417
1953,Female,8,0.00477425
1953,Female,9,0.0040988
1953,Female,10,0.00362023
1953,Female,11,0.00331776
1953,Female,12,0.00317245
1953,Female,13,0.00316079
1953,Female,14,0.0032484
1953,Female,15,0.00341224
1953,Female,16,0.00362189
1953,Female,17,0.00384321
1953,Female,18,0.00405724
1953,Female,19,0.00424763
1953,Female,20,0.0044112
1953,Female,21,0.00455281
1953,Female,22,0.00468131
1953,Female,23,0.00481187
1953,Female,24,0.00495464
1953,Female,25,0.00511177
1953,Female,26,0.00527906
1953,Female,27,0.00544987
1953,Female,28,0.00561766
1953,Female,29,0.00577679
1953,Female,30,0.0059269
1953,Female,31,0.00606967
1953,Female,32,0.0062098
1953,Female,33,0.00635546
1953,Female,34,0.00651613
1953,Female,35,0.0067003
1953,Female,36,0.00691468
1953,Female,37,0.00716442
1953,Female,38,0.00745913
1953,Female,39,0.00779205
1953,Female,40,0.00812811
